PRODUCT,CurrVol,CurrPrice,CurrProfit
7015-6638-090,2,63.84,0.214520677
7015-6638-100,6,219.3933333,0.432275365
7015-6638-120,2,3.245,0.151001541
7015-6638-210,2,174.475,0.123742657
7015-6638-250,466,50.39686695,0.195201691
7015-6702-040,1,111.09,0.548924296
7015-6718-020,6,16.41333333,0.789805037
7015-6724-010,11,174.5145455,0.561333778
7015-6771-000,31,50.34967742,0.622216243
7015-6773-030,2,92.44,0.867157075
7015-6773-050,17,105.5647059,0.837094617
7015-6780-200,16,491.35875,0.598945017
7015-6780-310,1,367.7,0.549687245
7015-6780-410,9,308.01,0.412396423
7015-6780-470,20,573.6855,0.363626935
7015-6780-520,4,619.4375,0.674386036
7015-6780-610,48,181.0704167,0.316887537
7015-6780-660,23,64.20217391,0.826438222
7015-6780-670,66,44.97924242,0.748170031
7015-6780-680,2,57.2,0.676923077
7015-6780-690,61,75.37459016,0.745426667
7015-6780-740,4,1248.89,0.437520518
7015-6780-760,8,583.015,0.459728738
7015-6804-010,11,11.81090909,0.530018473
7015-6896-750,1,19203.37,-0.03058057
7015-6896-790,2,7725.125,0.087799874
7015-6896-800,34,2833.298824,0.108133255
7015-6896-810,5,5324.278,0.597225389
7015-6916-110,15,169.4726667,0.51372296
7015-6916-120,23,159.1526087,0.490229504
7015-6916-130,2,407.56,0.630729218
7015-6916-150,3,248.0666667,0.317817791
7015-6916-160,54,191.2453704,0.357307124
7015-6950-020,1,375.09,0.478711776
7015-6950-040,1,214.02,0.648070274
7015-6950-060,5,218.87,0.578361585
7015-9047-030,6,471.8416667,0.429247099
7015-9047-069,8,1578.31625,0.544862286
7015-9047-109,3,1192.98,0.4056676
7015-9047-129,4,1102.155,0.46503441
7015-9051-330,3,98.72333333,0.692845325
7015-9629-000,4,25.335,0.545885139
7015-9777-000,198,47.8240404,0.356070655
7015-9901-170,1,113.3,0.800970874
7015-9901-820,1,1288.64,0.352542215
7015-9902-030,10,26.587,0.456350848
7015-9902-100,1,335.41,0.514623893
7015-9902-160,13,112.1853846,0.509040668
7015-9902-170,6,46.38,0.502766997
7015-9902-190,22,197.4972727,0.461815353
7015-9902-200,69,206.4127536,0.588351186
7015-9902-260,10,226.003,0.63831896
7015-9902-280,2,595.85,0.636007384
7015-9903-060,14,435.2292857,0.125137653
7015-9903-100,2,1059.45,0.289338808
7015-9903-110,14,2022.071429,0.327809531
7015-9903-140,29,171.0862069,0.241431019
7015-9903-150,2,684.31,0.679874618
7015-9903-160,4,234.1525,0.377115341
7015-9903-170,1,92.25,0.252249322
7015-9903-200,5,49.74,0.052915159
7015-9903-240,2,1357.255,0.413216382
7015-9903-310,1,914.98,0.437200813
7015-9904-000,144,61.62666667,0.591649538
7015-9904-010,109,36.76311927,0.566600452
7015-9904-020,21,126.9147619,0.541818468
7015-9904-050,1,524.33,0.53287052
7015-9904-070,36,179.6527778,0.558237341
7015-9904-100,160,29.19,0.420803357
7015-9904-110,156,46.9774359,0.431961334
7015-9904-120,79,68.0435443,0.252682571
7015-9905-030,5,89.17,0.343344174
7015-9905-080,1,95.31,0.514006925
7015-9923-020,2,53.54,0.389521853
7015-9923-040,24,24.74,0.507241983
7015-9926-070,32,29.5025,0.497542581
7015-9926-190,2,157.57,0.352192676
7015-9926-720,3,371.94,0.631643097
7015-9926-730,41,121.0956098,0.427710819
7015-9926-740,58,69.09086207,0.022057411
7015-9926-760,400,50.53165,0.276646419
7015-9926-770,121,57.5261157,0.218824077
7015-9926-880,4,16722.585,0.222994681
7015-9926-910,2,23741.995,0.021304233
7015-9926-920,3,19740.35667,0.238767554
7015-9926-930,6,26640.78833,0.140220325
7015-9926-940,1,20106.31,0.123032023
7015-9926-950,3,12333.04,0.207213847
7015-9926-960,4,13488.975,0.212735771
7015-9983-080,13,364.6553846,0.39552201
7015-9993-010,5,28.264,0.697707331
7019-2208-040,28,26.38714286,0.550322127
7019-2209-030,4,12.77,0.426977291
7019-2209-040,12,10.49416667,0.146351147
7019-5617-018,21,5.16047619,0.645658393
7019-6217-000,28,30.40642857,0.933719373
7019-6618-010,75,40.81333333,0.714838288
7021-1073-050,3,33.54333333,0.60091424
7021-1075-000,76,16.605,0.777199322
7021-2088-080,10,8.94,0.691051454
7021-2088-100,1080,5.3655,0.582868256
7021-2447-010,21,101.1242857,0.551499569
7021-2491-000,5,16.95,0.889321534
7021-2605-000,8,1519.90875,0.492365084
7021-2620-300,54,311.9809259,0.163000231
7021-2620-310,68,275.5960294,0.218442595
7021-2621-080,121,88.21867769,0.273966084
7021-2621-090,193,123.3559585,0.225996631
7021-2627-020,18,8.755,0.851957612
7021-2628-110,3701,6.586084842,0.567056135
7021-2629-140,40,22.271,0.52196803
7021-2690-610,2,3548.035,0.394642387
7021-2690-630,2,2555.675,0.203233979
7021-2721-090,78,28.57282051,0.086598345
7021-2721-100,78,22.825,0.06603196
7021-2725-220,920,14.47076087,0.321647099
7021-2725-230,9545,13.70846621,0.318342884
7021-2725-240,296,19.16040541,0.364871251
7021-2725-350,84,17.52285714,0.356167455
7021-2725-370,100,18.004,0.390435459
7021-2754-050,24,36.52666667,0.862064245
7021-2754-090,15,15.80666667,0.703500633
7021-2764-010,180,15.98666667,0.799186822
7021-2764-020,1,24.53,0.701997554
7021-2854-020,640,5.97571875,0.770127024
7021-2901-110,12,69.23,0.71902836
7021-2901-160,452,19.06977876,0.289097794
7021-2901-170,206,40.33645631,0.586897107
7021-2901-190,446,209.61,0.411550449
7021-2901-210,2,44.11,0.665041941
7021-2901-220,132,36.07310606,0.581384604
7021-3025-220,1200,15.05,0.368474529
7021-3025-230,4000,14.51162,0.362659889
7021-5521-050,15,56.34933333,0.581373338
7021-5521-080,10,82.757,0.492006718
7021-6155-010,120,4.674916667,0.877217063
7021-6701-090,12,171.58,0.33217741
7021-6896-010,1,1041.39,0.215634873
7021-7101-000,100,5.02,0.395577689
7021-7101-010,350,5.057142857,0.56219209
7021-7101-020,25190,5.877909091,0.26573103
7021-7101-030,37830,6.401183188,0.326167438
7021-7101-040,400,7.67625,0.70732454
7021-7101-050,400,8.365,0.73024208
7021-7101-090,3850,5.337662338,0.582042336
7021-7102-018,777,15.29831403,0.349531707
7021-7102-028,125,22.68496,0.491402233
7021-7102-040,28,11.72464286,0.595997441
7021-7102-050,2,10.51,0.543292103
7021-7102-080,8,9.88625,0.845618915
7021-7102-090,22,11.90909091,0.466030534
7021-7102-110,10,52.134,0.255687267
7021-7102-130,50,27.2686,0.604871537
7021-7103-008,800,20.535,0.373660214
7021-7103-010,2,11.98,0.398163606
7021-7103-018,2387,19.84581064,0.232903438
7021-7103-020,96,30.73354167,0.563740078
7021-7103-030,126,27.76611111,0.405490306
7021-7103-090,2,35.41,0.122281841
7021-7103-110,168,62.47196429,0.364869384
7021-7104-008,4600,20.97164348,0.18117176
7021-7104-030,150,57.38206667,0.431370544
7021-7106-018,360,34.03475,0.428040459
7021-7106-028,2910.72,36.8871585,0.372583071
7021-7801-000,36888,2.73009434,0.805384036
7021-7801-008,318,3.328301887,0.32026644
7021-7801-010,5550,2.481405405,0.803478122
7021-7801-018,50,22.5028,0.70488117
7021-7801-030,50,6.52,0.840460123
7021-7801-040,1,7.95,0.967295597
7021-7801-100,2,32.85,0.658751903
7021-7802-008,375,14.66536,0.587981475
7021-7802-020,451,38.81614191,0.597160529
7021-7804-000,1,24.6,0.714227642
7021-7901-008,48,4.527083333,0.496088357
7021-7902-030,1391,67.52618979,0.664538604
7021-7902-040,69,392.1331884,0.647022843
7021-7903-010,72,36.29722222,0.727339864
7021-9904-000,2216,16.99943592,0.733652502
7021-9904-010,336,30.26392857,0.69021938
7021-9904-020,40,6.79,0.319587629
7021-9904-030,2,15.34,0.764341591
7021-9926-000,291,26.92305842,0.813364035
7021-9926-020,28,39.72142857,0.716516814
7021-9926-190,24,30.23,0.6705811
7021-9926-200,2,60.86,0.84530069
7021-9926-260,306,101.3596078,0.652360198
7021-9926-290,4,89.905,0.438295979
7021-9926-300,54,243.857963,0.756636567
7021-9926-310,123,77.00406504,0.655584649
7022-2725-150,7640,15.10106806,0.261609907
7022-3025-150,1200,15.81460833,0.337564478
7022-9926-020,2,42.61,0.693851209
7023-2725-100,84,17.7147619,0.521491358
7023-2725-110,20,15.91,0.469390321
7023-2725-120,64,17.53,0.460050627
7024-2725-220,452,28.14971239,0.323508076
7024-2725-350,288,29.08375,0.33810762
7024-3025-220,1900,27.87911579,0.369701372
7024-3025-350,400,28.723925,0.387713378
7025-1073-000,18,43.16222222,0.479997941
7025-1073-010,193,11.19450777,0.036338138
7025-1279-000,15,22.67333333,0.803793002
7025-1738-010,2,533.87,0.776359413
7025-1738-020,15,201.8113333,0.31918921
7025-1739-010,9,320.0888889,0.793231047
7025-1821-010,194,4.742938144,0.709106322
7025-2435-000,17,120.7558824,0.114017098
7025-2479-010,40,35.3855,0.608844018
7025-2620-010,72,565.7576389,0.457598771
7025-2620-020,12,695.6691667,0.533614517
7025-2620-030,72,642.2680556,0.61663095
7025-2620-060,8,619.055,0.455474473
7025-2626-050,22,44.72181818,0.538856365
7025-2629-010,8,83.41125,0.652220174
7025-2629-020,3,44.43666667,0.38714275
7025-2674-000,30,82.704,0.767177726
7025-2674-010,84,86.76369048,0.576917325
7025-2721-000,320,81.37340625,0.383918041
7025-2721-010,314,80.63990446,0.268422605
7025-2725-000,640,50.98504688,0.224294623
7025-2725-010,460,55.3013913,0.300598617
7025-2725-020,56,57.66,0.311227144
7025-2758-000,88,75.47681818,0.458284904
7025-2758-020,94,62.80617021,0.496759703
7025-2758-050,40,35.98875,0.472738008
7025-3025-000,6584,52.50782655,0.286672388
7025-3025-010,1300,53.92242308,0.316273735
7025-3709-000,128,3.1371875,0.447679052
7025-3709-010,10,274.153,0.217509931
7025-5302-000,94,9.630957447,0.781632811
7025-5302-010,20,10.6435,0.304176258
7025-5302-020,26,43.96269231,0.279388992
7025-5504-000,5,7.992,0.12962963
7025-5559-000,10,7.536,0.181130573
7025-7721-000,39,18.1425641,0.726383628
7025-9904-000,238,51.63886555,0.57217668
7025-9904-010,132,56.92348485,0.664413953
7025-9905-010,10,59.99,0.674312385
7025-9926-000,15,51.31533333,0.294895613
7026-1305-020,3,21.93,0.790849673
7026-2360-060,1,219.36,0.357950401
7027-1817-020,5,5.68,0.670422535
7027-2430-050,9,78.45,0.717342964
7027-2653-000,30,1.98,0.503367003
7027-2770-410,2,688.245,0.2068958
7027-2770-420,6,971.16,0.366946058
7027-2940-040,672,13.95860119,0.257797825
7027-3093-140,2,74.37,0.653758236
7027-3270-010,2,13.805,0.514306411
7027-3270-050,10,30.123,0.363609202
7027-3270-070,2,9.585,0.373500261
7027-3935-180,13,89.36615385,0.548977414
7027-3935-190,2,62.135,0.339422226
7027-3935-200,184,60.89907609,0.329687482
7027-9826-050,30,12.37133333,0.747238239
7027-9826-070,99,8.471717172,0.689149875
7027-9875-000,7,18.98571429,0.499247555
7028-9356-110,7,951.0714286,0.228321442
7028-9356-150,63,57.86571429,0.327520751
7029-2725-000,3192,30.71185777,0.196923359
7029-2725-010,1100,27.9624,0.130355243
7029-2725-030,24,37.66833333,0.414882085
7029-2725-150,56,25.40357143,0.164972585
7029-3025-000,28641,30.98062114,0.235717588
7029-3025-010,5520,31.44148188,0.244631821
7029-3025-150,500,36.318,0.440872295
7030-3025-220,200,33.8368,0.194742115
7030-3025-350,1238,29.45701939,0.160951349
7036-1234-000,13,15.24923077,0.533847861
7036-1702-010,20,5.3325,0.70482888
7036-1731-000,2,13.935,0.541442411
7036-2556-000,2,32.255,0.944659743
7036-2600-270,1,844.37,0.33167924
7036-2725-170,2,48.075,0.424856994
7036-2731-000,2,13.29,0.535364936
7036-2764-000,21,8.25952381,0.536638801
7036-2804-020,97,3.544948454,0.586605014
7036-6227-100,24,139.2883333,0.066696182
7036-7101-010,247,10.99939271,0.413626074
7036-9926-060,3,76.53666667,0.585906537
7037-3018-000,1,504.53,0.748161655
7037-3704-010,616,3.244837662,0.616523749
7037-9901-030,20,172.315,0.051582857
7038-1007-060,1,142.72,0.529147982
7038-1007-140,1,132.39,0.721202508
7038-1021-000,1,196.55,0.408852709
7038-1021-010,36,216.0252778,0.550164525
7038-1037-020,1,189.79,0.576479267
7038-1935-010,6,1145.343333,0.664342279
7038-2000-840,1,2629.06,-0.034236571
7038-2000-880,1,3168.28,0.458343328
7038-2004-050,5,963.74,0.358926681
7038-2004-120,1,4351.06,0.608741318
7038-2004-180,16,945.640625,0.02175311
7038-2004-200,2,3832.035,0.505367253
7038-2006-040,213,78.70159624,0.700312704
7038-2097-060,1,82.19,0.733179219
7038-2120-100,1,415.08,0.687144647
7038-2120-120,8,1246.24,0.296941199
7038-2120-130,20,1669.8895,0.275673929
7038-2130-210,5,2889.86,-0.06932931
7038-2130-250,9,4307.406667,0.30688019
7038-2130-290,14,6080.562143,0.418036302
7038-2130-360,6,5543.74,0.102011157
7038-2130-370,2,5587.675,-0.054618424
7038-2130-500,1,6256.25,0.040123077
7038-2130-510,1,6881.37,0.024136182
7038-2130-620,7,9179.624286,0.481422909
7038-2130-960,2,13281.56,0.197067212
7038-2145-030,17,216.1376471,0.390293223
7038-2206-010,3,767.4566667,0.483579963
7038-2206-070,2,994.485,0.376355601
7038-2206-080,5,1160.364,0.463078827
7038-2284-010,72,7.549722222,0.770116634
7038-2284-020,190,5.651263158,0.14244603
7038-2284-040,6,11.80166667,0.686202514
7038-2297-110,16,2970.068125,0.148458505
7038-2297-130,4,2862.78,0.363885803
7038-2297-180,1,2026.96,0.085413624
7038-2297-230,3,4044.11,0.289119238
7038-2297-240,3,4044.11,0.289119238
7038-2310-050,58,166.8432759,0.752647281
7038-2310-100,27,243.4974074,0.683056934
7038-2310-130,4,508.7,0.648122666
7038-2311-200,10,628.718,0.376068444
7038-2335-030,123,360.7612195,0.438219501
7038-2335-040,11,410.6918182,0.535367152
7038-2347-000,20,8.591,0.658479804
7038-2457-000,9,95.89444444,0.81647645
7038-2457-010,1,190.17,0.849713414
7038-2458-000,63,72.10539683,0.696991177
7038-2458-010,1,324.91,0.550460127
7038-2458-070,2,506.76,0.449897387
7038-2500-020,7,95.54142857,0.409231597
7038-2500-070,2,148.38,0.665857932
7038-2501-050,2,809.1,0.338104066
7038-2617-020,2,74.36,0.884682625
7038-2622-000,15,123.0626667,0.358830731
7038-2631-010,45,18.67,0.327679581
7038-2631-020,75,15.78906667,0.425543414
7038-2631-030,97,24.20381443,0.409051994
7038-2631-040,73,17.55739726,0.40468444
7038-2631-080,2,144.83,0.479355106
7038-2648-000,48,26.3875,0.70856624
7038-2648-010,40,23.40275,0.182606745
7038-2662-000,7,14.18,0.75528914
7038-2665-050,2,43.32,0.587142198
7038-2666-010,433,25.49655889,0.905576172
7038-2680-150,1,811.01,0.486072921
7038-2680-190,1,1367.78,0.388841773
7038-2711-040,1,153.07,0.412817665
7038-2711-050,2,554.955,0.373994288
7038-2750-000,16,30.680625,0.760190674
7038-2774-069,1,2827.83,0.425142247
7038-2774-310,1,2507.21,0.128489436
7038-2777-010,39,11.79641026,0.799960875
7038-2777-020,11,18.75272727,0.619546248
7038-2780-040,2,364.195,0.490986971
7038-2780-050,2,642.005,0.474786022
7038-2780-070,17,539.9764706,0.380244237
7038-2780-080,9,377.66,0.324957193
7038-2780-090,10,520.856,0.410220867
7038-2780-160,2,503.095,0.269143999
7038-2780-170,1,541.99,0.733998782
7038-2793-020,12,56.9175,0.443639185
7038-2803-020,11,34.70090909,0.48167457
7038-2809-030,361,46.33531856,0.550153793
7038-2809-040,259,52.05864865,0.218291072
7038-2809-050,198,53.37429293,0.183098965
7038-2809-060,246,97.44873984,0.214378708
7038-2809-080,30,91.37933333,0.204710766
7038-2809-100,19,94.69210526,0.365328072
7038-2816-020,137,22.20094891,0.722935496
7038-2864-030,27,81.58777778,0.340596585
7038-2864-040,217,47.10009217,0.336085912
7038-2864-050,205,32.45156098,0.756827812
7038-2870-240,1,1533.18,0.651606465
7038-2929-080,2,1801.105,0.607388242
7038-2935-010,15,800.3113333,0.043471416
7038-4650-050,134,4.542910448,0.355055441
7038-5302-050,535,7.027663551,0.585467312
7038-5606-020,97,20.84494845,0.579145977
7038-5606-030,53,24.59169811,0.582655598
7038-5985-020,3,1013.703333,0.495299414
7038-5985-030,45,815.7177778,0.463176262
7038-8989-000,1,17.82,0.118406285
7038-9901-770,3,150.6633333,0.631983008
7038-9901-850,7,474.9342857,0.44074669
7038-9904-000,312,147.7360897,0.584532667
7038-9904-010,85,114.4488235,0.507245468
7038-9904-020,56,122.405,0.541781673
7038-9904-030,145,179.7249655,0.290830203
7038-9904-040,5,33.306,0.204227467
7038-9904-050,82,28.33390244,0.557037592
7038-9904-060,190,21.13142105,0.491806913
7038-9904-070,8,225.435,0.452164704
7038-9904-080,14,279.2914286,0.50671086
7038-9904-090,145,34.64193103,0.610882168
7038-9904-110,23,52.28,0.694845481
7038-9904-120,51,47.80019608,0.670708546
7038-9904-130,37,49.83648649,0.688451422
7038-9904-140,7,75.72142857,0.542420526
7038-9904-150,2,78.255,0.606926075
7038-9904-160,32,100.1584375,0.460127236
7038-9904-170,19,90.56157895,0.454997181
7038-9904-180,12,89.5825,0.529651439
7038-9904-190,2,110.865,0.586073152
7038-9904-200,5,115.878,0.56190131
7038-9904-210,1,129.13,0.566096182
7038-9904-220,40,75.5295,0.542612489
7038-9904-230,41,68.21073171,0.570588277
7038-9905-010,4,38.8,0.348453608
7038-9905-020,2,167.98,0.625044648
7038-9905-090,3,60.92,0.781079011
7038-9905-110,4,71.23,0.760423979
7038-9905-120,15,61.74266667,0.728367202
7038-9905-130,11,61.34181818,0.730274468
7038-9905-160,1,198.74,0.722803663
7038-9905-180,9,137.5066667,0.692257345
7038-9905-210,2,177.72,0.686979518
7038-9905-220,6,80.13,0.564000166
7038-9905-230,2,64.23,0.537054336
7038-9926-000,119,26.40739496,0.094937756
7038-9926-010,55,128.9510909,0.824026305
7038-9926-400,67,40.22029851,0.721893601
7038-9926-410,2,64.12,0.727230193
7038-9970-010,2,299.645,0.145555574
7038-9970-020,3,54.88666667,0.093708247
7039-2120-010,4,8.85,0.385875706
7039-2373-000,26,574.3880769,0.175337767
7039-2373-020,19,358.3731579,0.077494937
7039-2373-050,300,742.1386667,0.082774693
7039-2373-060,5,1050.826,0.525984321
7039-2373-070,3,583.1366667,0.265975386
7039-2373-170,62,1456.643871,0.333723167
7039-2444-030,37,144.807027,0.458317313
7039-2680-060,160,2100.671688,-0.02607782
7039-2680-110,1,2361.91,0.150903294
7039-2680-160,28,2720.686786,0.251173319
7039-2780-020,36,245.4669444,0.364638371
7039-2792-080,44,17.42681818,0.361511777
7039-2881-000,164,69.46493902,0.603961465
7039-3270-000,32,26.9671875,0.361214439
7039-5206-010,66,192.7640909,-0.005700169
7039-5206-030,290,44.81703448,0.384673623
7039-5206-040,137,96.23883212,0.426750056
7039-5206-050,42,72.82309524,0.199763288
7039-5206-080,8,42.14375,-0.007682041
7039-5206-120,16,112.814375,0.41106796
7039-5583-000,1,50.4,0.254365079
7039-5979-119,24,1089.717083,0.14600961
7039-9046-009,25,678.158,0.338712218
7039-9046-049,2,614.16,0.500040706
7039-9047-069,20,1818.6075,0.226209614
7039-9926-020,108,12.32972222,0.441375478
7039-9926-040,52,29.46096154,0.434479787
7040-1002-000,2,12.33,0.525547445
7040-2215-020,1,234.84,0.480156702
7040-2445-000,3,72.17666667,0.479102203
7040-2792-040,1,74.59,0.448317469
7040-2792-050,2,58.63,0.360480982
7040-2803-000,12,61.03333333,0.735554342
7040-2910-080,42,2651.201905,0.24906718
7040-2999-020,4,42.055,0.443764118
7040-5026-000,6,2.15,0.817829457
7040-5051-000,6,1.386666667,0.717548077
7040-5155-000,14,17.46428571,0.589488753
7041-2187-010,25,2.898,0.818081435
7041-2215-030,5,101.74,0.569058384
7041-2318-000,5,14.834,0.908723203
7041-2318-040,22,9.455909091,0.633562467
7041-2318-080,53,11.80056604,0.865868283
7041-2318-100,10,10.314,0.764591817
7041-2320-070,124,12.82024194,0.456202704
7041-2457-020,22,5.005454545,0.93007628
7041-2478-000,1,5.35,0.869158879
7041-2696-050,19,58.68947368,0.325181598
7041-2696-060,14,10.61428571,0.210161507
7041-2700-550,182,373.0166484,0.28222542
7041-2711-020,7,50.35857143,0.862812402
7041-2711-050,1,9.52,0.753151261
7041-2718-030,58,4.700517241,0.308109893
7041-2718-050,31,40.58935484,0.774770121
7041-2719-090,8,94.815,0.492221695
7041-2745-000,10,4.75,0.962526316
7041-2745-010,15,3.263333333,0.945863126
7041-2745-020,14,3.842857143,0.977509294
7041-2764-000,40,4.325,0.593815029
7041-2812-010,12,29.56,0.848810329
7041-2906-000,1,4.76,0.880252101
7041-3200-010,4,209.71,0.009620428
7041-9901-000,30,37.95866667,0.627875935
7041-9902-000,16,99.32375,0.510231692
7041-9902-040,2,96.59,0.348172689
7041-9926-000,11,70.79272727,0.860784364
7041-9926-010,43,88.32186047,0.256782803
7041-9926-020,15,150.8913333,0.778670743
7041-9926-030,4,215.91,0.381628919
7042-2187-010,8,193.07125,-0.054053879
7042-2479-120,6,189.5366667,0.477840699
7042-2479-130,2,171.94,0.376526695
7042-2631-040,6,36.99833333,0.45466012
7042-2631-050,4,38.5725,0.382137533
7042-2631-060,12,49.02083333,0.392129197
7042-2631-070,10,53.43,0.395264832
7042-2898-760,2,5828.565,0.230127827
7042-2898-780,4,8083.88,0.303175579
7042-2898-800,1,9730.7,0.277906009
7042-2898-810,2,10280.055,0.251064805
7042-2898-820,1,15960.77,0.513272856
7042-2898-830,2,19582.93,0.472825568
7042-2898-840,2,18412.88,0.554030657
7042-5979-120,2,425.745,0.493945907
7042-5979-130,4,339.245,0.438709487
7042-6720-050,5,2144.486,0.04638221
7042-6720-060,4,2510.2725,0.211189223
7042-6720-070,3,3453.26,0.192107361
7042-9901-180,4,1798.32,0.111326127
7042-9901-190,2,1594.035,0.013155295
7042-9901-220,2,694.4,-0.083071717
7043-1100-030,1,10203.16,0.28885855
7043-1150-010,14,8972.176429,0.108687118
7043-1150-100,13,7895.323077,0.209205839
7043-1350-009,1,5580.43,0.438686625
7043-9904-010,4,635.715,0.522797165
7043-9926-040,4,421.7425,0.284243348
7044-9926-030,5,673.888,0.410379766
7045-1060-010,220,12.65536364,0.7898735
7045-1935-080,4,59.56,0.43712223
7045-1935-090,19,108.9468421,0.64579539
7045-2045-000,8,15.695,-0.010353616
7045-5980-020,1,1120.38,0.55767686
7045-6850-560,7,2007.758571,0.289930278
7045-6850-570,3,3917.89,0.657223659
7045-6850-670,2,1131.62,0.373791555
7045-6850-680,17,673.0176471,-0.014670536
7046-2165-000,5,23.4,0.697692308
7047-1009-040,7,59.70285714,0.432522971
7047-1018-030,6,11.42,0.847343841
7047-1090-040,80,4.365,0.726975945
7047-1150-290,5,5449.426,0.17204968
7047-1159-030,6,19.98166667,0.672032697
7047-1234-010,1,6.91,0.192474674
7047-1306-030,1,268.29,0.827351001
7047-1350-189,1,2365.26,0.187992018
7047-1427-010,4,75.7475,0.629657744
7047-1607-000,42,4.420952381,0.899073675
7047-1648-000,17,13.00117647,0.909510452
7047-1702-000,6,45.82833333,0.760955741
7047-1703-000,10,26.34,0.505504935
7047-1730-250,4,407.87,0.262657219
7047-1730-540,1,1215.96,0.328621007
7047-1730-590,41,650.6707317,0.162661794
7047-1743-020,20,13.305,0.777790304
7047-1743-030,370,4.561351351,0.49086923
7047-1935-010,51,9.812156863,0.427780664
7047-1935-040,61,21.12114754,0.294095732
7047-2120-010,7,53.52142857,0.65629254
7047-2120-020,25,58.7272,0.616470732
7047-2120-030,2,236.965,0.706855443
7047-2453-010,2,45.28,0.502098057
7047-2711-020,1,11.93,0.860016764
7047-2799-000,30,2.393333333,0.889693593
7047-2809-010,18,7.01,0.677761927
7047-3200-070,1,811.44,0.504522824
7047-3200-160,20,351.4925,0.254565887
7047-6780-000,3,468.16,0.516532809
7047-9901-200,1,142.75,0.313555166
7047-9904-000,2,285.09,0.449138868
7047-9904-020,1,43.46,0.46778647
7047-9904-030,17,57.49352941,0.689407504
7047-9904-040,6,87.50666667,0.656197623
7047-9904-050,5,157.398,0.65287996
7047-9905-000,26,79.99230769,0.743600346
7047-9905-010,13,114.2153846,0.715800108
7047-9905-020,12,205.1325,0.679256091
7047-9905-030,2,259.41,0.465941945
7047-9905-050,10,46.37,0.497584645
7047-9926-020,20,42.1175,0.499602303
7047-9926-030,125,41.93888,0.635135702
7047-9926-040,1,17.32,0.572170901
7047-9926-470,3,227.56,0.464390344
7047-9926-500,1,437.52,0.630851161
7047-9926-520,1,369.95,0.363508582
7047-9926-540,1,671.48,0.614791207
7047-9926-570,4,139.515,0.205049636
7047-9926-580,87,140.7937931,0.502680206
7048-1100-370,1,7336.87,0.233849039
7048-3200-100,2,184.845,0.279693798
7048-9926-060,116,175.7358621,0.497585522
7049-1010-010,3,451.7233333,0.57890154
7049-1100-400,5,6335.048,0.101180922
7049-1150-490,12,7522.343333,0.279955537
7049-1165-110,1,753.26,0.189775111
7049-1165-130,1,322.43,0.763080359
7049-1170-140,28,342.6296429,0.208249641
7049-1234-000,1,10.79,0.601482854
7049-1309-040,4,49.32,0.721816707
7049-1350-159,7,2973.452857,0.189450264
7049-2631-000,56,15.90571429,0.667942788
7049-2812-000,2,95.28,0.562814861
7049-3200-080,2,361.24,0.375124571
7049-3270-000,104,18.98846154,0.595361556
7049-4650-000,85,44.62305882,0.490295178
7049-4650-020,165,44.10945455,0.373165376
7049-9889-010,20,104.5505,0.057795037
7049-9901-060,5,422.08,-0.079364102
7049-9904-000,14,420.4114286,0.387469078
7049-9904-010,1,355.56,0.47882214
7049-9905-000,6,33.47166667,0.331822935
7049-9905-040,2,467.22,0.64376525
7049-9926-020,115,20.72104348,0.641888943
7049-9926-160,91,268.3973626,0.287954222
7049-9926-170,7,264.8757143,0.324637431
7050-1150-120,7,12986.61857,0.32037736
7050-1159-000,5,5.41,0.643992606
7050-1170-030,25,1891.8832,0.359720727
7050-1170-060,3,2758.87,0.581183601
7050-1350-089,1,8349.88,0.446823188
7050-1419-000,4,3.81,0.458005249
7050-1799-000,15,5.086666667,0.955963303
7050-1799-010,5,6.05,0.665123967
7050-1811-000,14,42.74428571,0.885064002
7050-1846-030,8,455.28,0.637453875
7050-1935-010,38,84.00736842,0.471418547
7050-2088-000,5,28.07,0.885001781
7050-2284-000,5,9.026,0.546199867
7050-2457-000,1,56.31,0.673415024
7050-2626-000,5,4.024,0.721172962
7050-2788-010,4,7.93,0.790983607
7050-3200-020,1,827.14,0.633060909
7050-3200-060,1,568.57,0.545878256
7050-4650-000,183,55.28617486,0.606012234
7050-4650-010,12,72.79083333,0.805492908
7050-4650-030,24,87.42291667,0.823258585
7050-5504-010,19,73.21368421,0.484601671
7050-5504-020,38,360.7057895,0.474733016
7050-5504-030,3,444.6466667,0.668313417
7050-9889-010,27,115.4192593,0.442351877
7050-9902-000,97,36.36639175,0.602941427
7050-9904-000,7,1094.585714,0.520011485
7050-9904-010,160,10.3945,0.398612247
7050-9904-020,41,107.5202439,0.530470722
7050-9904-030,4,101.12,0.323971519
7050-9905-000,2,1018.02,0.522283452
7050-9905-012,4,17.0475,0.194749963
7050-9905-020,134,17.40753731,0.656654992
7050-9905-030,3,103.9133333,0.394623725
7050-9926-040,4,891.3775,0.324469711
7051-1467-010,13,68.20846154,0.269998083
7051-1467-020,1,6.99,0.779685265
7051-1467-060,1,59.69,0.458535768
7051-1467-090,3,7.773333333,0.826758148
7051-1477-000,4,40.29,0.644576818
7051-1698-060,13,117.6938462,0.800911099
7051-1703-000,125,10.76824,0.589897699
7051-1799-000,95,6.974105263,0.815060223
7051-2058-010,3,4.403333333,0.411052233
